1398726333,2016-03-01,46,Q,,108,108,0809A,,-,330132,T109,109,P,97267MC,COM,99,JACKSON AVE,CMX,BLUE,MACK,2013
1398909282,2016-03-06,17,NY,,18,18,0455P,,-,937210,0420,420,P,BTX8694,PAS,NY,11 AVE,SDN,GREY,AUDI,2013
1398909300,2016-03-06,19,NY,,20,20,0632P,,-,937210,0420,420,P,EBE1405,PAS,NY,CENTRAL PK WEST,SUBN,GREY,JEEP,2014
1398909336,2016-03-12,40,NY,,18,18,0810P,,-,937210,0420,420,P,FLY0FF,PAS,PA,WEST 47 ST,SDN,GREY,ME/BE,0
1398909348,2016-03-12,38,NY,,18,18,0927P,,-,937210,0420,420,P,2YD948,999,MA,BROADWAY,SDN,GREY,HONDA,0
1398909361,2016-03-12,38,NY,,18,18,0935P,,-,937210,0420,420,P,E91DFM,PAS,NJ,BROADWAY,SUBN,GREY,MAZDA,0
1398909373,2016-03-17,46,NY,,18,18,0635P,,-,937210,0420,420,P,7A11A,OMT,NY,8 AVE,SDN,YELLO,FORD,2011
1405756720,2016-03-18,46,K,,77,77,0415P,,-,957799,0077,77,P,FTT2816,PAS,NY,NOSTRAND AVE,SUBN,BLUE,MAZDA,2008
1409378640,2016-03-27,46,,,19,19,0335P,,-,938460,0405,405,P,56248MG,COM,NY,MADISON AVE,DELV,BR,FRIG,2015
1409378652,2016-03-27,46,NY,,19,19,0330P,,-,938460,0405,405,P,12996JU,COM,NY,MADISON AVE,DELV,WH,DODGE,2008
1412240232,2016-03-11,19,K,,84,84,1142A,,-,921824,0084,84,P,2559929,PAS,ME,JAY ST,TRL,WH,UTILI,0
1399184234,2016-03-04,20,NY,,1,1,1150A,,-,539572,MN01,0,S,HNL1932,PAS,PA,FRONT ST,SDN,SILVE,CHEVR,0
1371961608,2016-03-17,24,Q,,100,100,1008P,,-,214,0835,835,X,HEF9427,PAS,NY,R 115 PARK EAST LOT,SDN,BK,INFIN,2007
1381470178,2016-03-18,24,K,,84,84,0916P,,-,951536,0803,803,P,GWR6544,PAS,NY,NASSAU ST,SUBN,GRAY,DODGE,2004
1413501746,2016-03-13,78,K,,70,70,0225A,,-,935514,0070,70,P,XCEG43,PAS,NJ,E 15 ST,DELV,WHITE,HINO,0
1412302213,2016-03-28,78,NY,,28,28,0150A,,-,959608,0028,28,P,80963MB,COM,NY,8TH AVE,SUBN,GREY,HONDA,2003
1413663035,2016-03-26,40,K,,84,84,1110P,,-,958013,0084,84,P,26561MB,COM,NY,OLD FULTON ST,P-U,WHITE,CHEVR,2011
1377327206,2016-03-20,40,BX,,52,52,0959A,,-,949291,0052,52,P,GXA5997,PAS,NY,C/O 211 ST,SDN,SILVE,HONDA,2003
1377327218,2016-03-20,20,BX,,52,52,0930A,,-,949791,0052,52,P,GHW1280,PAS,NY,DECATUR AVE,SUBN,BLUE,HONDA,2011
1399846978,2016-03-20,40,BX,,52,52,0155A,,-,939872,0052,52,P,HAK2246,PAS,NY,S/W E 211 ST,SDN,BK,ME/BE,2011
1400026143,2016-03-21,46,BX,,52,52,1207P,,-,949475,0052,52,P,GPR3344,PAS,NY,DEKALB,,GRAY,MITSU,0
1405013011,2016-03-20,40,BX,,52,52,0840A,,-,934696,0052,52,P,HDS3957,PAS,NY,C/O BAILEY AVE,SUBN,WH,TOYOT,2015
1405013138,2016-03-20,67,BX,,52,52,0934P,,-,952883,0052,52,P,M42EAF,PAS,NJ,W MOSHULO NORTH,SDN,GRAY,HONDA,0
1406699093,2016-03-20,40,BX,,52,52,0925A,,-,941313,0052,52,P,HFJ2092,PAS,NY,GRAND CONCOURSE,SDN,GY,TOYOT,2004
1406699100,2016-03-20,67,BX,,52,52,0928A,,-,941313,0052,52,P,GEX3133,PAS,NY,JEROME AVE,SDN,BLUE,TOYOT,2014
1406699111,2016-03-20,14,BX,,50,50,0934A,,-,941313,0052,52,P,T686039C,OMT,NY,GRAND CONCOURSE,SDN,WH,HONDA,2016
1406699123,2016-03-20,20,BX,,52,52,0936A,,-,941313,0052,52,P,GVG3196,PAS,NY,GRAND CONCOURSE,SUBN,GY,JEEP,2011
1406723083,2016-03-15,40,BX,,52,52,0350P,,-,941277,0052,52,P,HES2483,PAS,NY,E 194 ST,SDN,BK,BMW,2012
1406723095,2016-03-20,40,BX,,52,52,0415P,,-,941277,0052,52,P,GXE3069,PAS,NY,FATHER ZEISER PL,SUBN,BK,BUICK,2009
1406729530,2016-03-20,14,BX,,52,52,0626A,,-,958389,0052,52,P,HDH2293,PAS,NY,E 196 STREET,SUBN,GRAY,FORD,2011
1406729840,2016-03-20,40,BX,,52,52,1211A,,-,958697,0052,52,P,GXB2024,PAS,NY,DEKALB AVE,SDN,BLACK,NISSA,1999
1406729863,2016-03-20,46,BX,,52,52,0825P,,-,958697,0052,52,P,GMZ7007,PAS,NY,DEKALB,SDN,WHITE,HYUND,2004
1406731365,2016-03-20,46,BX,,52,52,0833P,,-,958972,0052,52,P,GXB1659,PAS,NY,ROCHAMBEAU AVE,SDN,GY,DODGE,2007
1408110544,2016-03-20,98,BX,,52,52,0847P,,-,933635,0052,52,P,GZP9428,PAS,NY,VALENTINE AVE,SDN,GRAY,FORD,2002
1408111135,2016-03-20,98,BX,,5,5,0445A,,-,951426,0052,52,P,HTX321,PAS,MA,CEDAR AVE,SDN,GY,NISSA,0
1408111147,2016-03-20,98,BX,,52,52,0630A,,-,951426,0052,52,P,HBN2358,PAS,NY,HULL AVE,SUBN,BK,FORD,2003
1408113089,2016-03-20,46,BX,,52,52,0815P,,-,949026,0052,52,P,JPS4632,PAS,PA,DECATUR AV,SDN,GRAY,BMW,0
1408115130,2016-03-20,67,BX,,52,52,0244P,,-,941313,0052,52,P,GNJ9898,PAS,NY,VAN COURTLANDT AVE E,SDN,BLUE,TOYOT,2011
1408130142,2016-03-20,46,BX,,54,54,0737P,,-,954291,0054,54,P,GJP2559,PAS,NY,ANDREWS AVE,VAN,WH,CHEVR,2003
1408130634,2016-03-20,14,BX,,52,52,0144A,,-,958752,0052,52,P,GKZ6945,PAS,NY,W/S GRAND CONCOURSE,SDN,BLU,NISSA,2009
1408204708,2016-03-20,46,BX,,52,52,0846P,,-,955068,0163,163,P,JXW8198,PAS,PA,KNOX PL,SDN,GRY,VOLKS,0
1408204710,2016-03-20,40,BX,,52,52,0847A,,-,955068,0163,163,P,JXW8198,PAS,PA,KNOX PL,SDN,GRY,VOLKS,0
1408204721,2016-03-20,74,BX,,52,52,0848P,,-,955065,0163,163,P,JXW8198,PAS,PA,KNOX PL,SDN,GRY,VOLKS,0
1408206274,2016-03-20,40,BX,,52,52,0709P,,-,955281,0163,163,P,HCT2268,PAS,NY,WEBB AV,SDN,RED,NISSA,2009
1408206640,2016-03-21,50,BX,,52,52,1228A,,-,955381,0163,163,P,GMZ6430,PAS,NY,C/O 188TH ST,SDN,GOLD,HONDA,0
1408206651,2016-03-21,46,BX,,52,52,1246A,,-,955381,0163,163,P,T687197C,OMT,NY,ANDREWS AVE,SDN,BLACK,TOYOT,2016
1408207369,2016-03-20,99,BX,,52,52,0832P,,-,955294,0163,163,P,GHN8704,PAS,NY,E KINGSBRIDGE RD,FOUR,SILVE,TOYOT,2001
1408207370,2016-03-20,14,BX,,52,52,1115P,,-,955294,0163,163,P,GBS7839,PAS,NY,JERMOE AVE,SUBN,BLUE,CHEVR,0
1408207382,2016-03-20,99,BX,,52,52,0845P,,-,955294,0163,163,P,GZH6673,PAS,NY,JEROME AVE,VAN,SILVE,CHRYS,2002
1414351379,2016-03-22,24,Q,,100,100,0405P,,-,317,0835,835,X,GGT4725,PAS,99,FT TILDEN AT POST OF,SUBN,GRAY,JEEP,2013
1377319258,2016-03-20,20,BX,,52,52,0228P,,-,951838,0052,52,P,4ALVF7,PAS,CT,DECATUR AVE,SUBN,GY,BMW,0
1377327188,2016-03-20,40,BX,,52,52,0945A,,-,949781,0052,52,P,EAB5723,PAS,NY,HULL AVE,SDN,TAN,TOYOT,2003
1377327190,2016-03-20,20,BX,,52,52,1004A,,-,949791,0052,52,P,T63JRM,PAS,NY,C/O E 211 ST,SDN,BLACK,DODGE,2012
1403665321,2016-03-25,98,,,43,43,0911P,,-,937444,0806,806,P,ZGT7309,PAS,PA,WATSON AVE,P-U,,DODGE,0
1408109529,2016-03-20,67,BX,,52,52,0934P,,-,958010,0052,52,P,2PS558,PAS,MA,C/O GATES PL,SDN,SILVE,HONDA,0
1408110519,2016-03-20,98,BX,,52,52,1002P,,-,933635,0052,52,P,BWM5379,PAS,NY,PERRY AVE,SUBN,RD,HONDA,0
1408110532,2016-03-20,40,BX,,52,52,0942P,,-,933635,0052,52,P,DMI4908,PAS,NJ,HULL AVE,,RED,CHRYS,0
1408113077,2016-03-20,46,BX,,52,52,0739P,,-,934077,0052,52,P,WES5845,PAS,NY,ANDREWS AVE,SDN,BLACK,BMW,2009
1408115116,2016-03-20,20,BX,,52,52,0938A,,-,941313,0052,52,P,T630702C,OMT,NY,GRAND CONCOURSE,SDN,GY,TOYOT,2012
1408115128,2016-03-20,20,BX,,52,52,0940A,,-,941313,0052,52,P,Z92ECZ,PAS,NJ,GRAND CONCOURSE,SUBN,GREEN,TOYOT,0
1408128561,2016-03-20,74,BX,,52,52,0850A,,-,934638,0052,52,P,BLANKPLATE,999,99,BAILEY AVE,SDN,BK,SUZUK,0
1408206948,2016-03-20,40,BX,,52,52,0250A,,-,936283,0052,52,P,VLL2419,PAS,VA,E 206 ST,SDN,GRAY,NISSA,0
1408207394,2016-03-20,50,BX,,52,52,0838P,,-,955294,0163,163,P,B43FLC,PAS,NJ,JEROME AVE,SUBN,BLUE,HONDA,0
1406725699,2016-03-20,99,BX,,52,52,0742P,,-,955294,0163,163,P,8AJXF7,PAS,CT,E 193 ST,VAN,GREEN,CHEVR,0
1406725729,2016-03-20,99,BX,,52,52,0745P,,-,955294,0163,163,P,FPJ4878,PAS,NY,E 193 ST,FOUR,SILVE,HONDA,2004
1406775010,2016-03-10,21,K,,78,78,0720P,,-,949639,0078,78,P,DBP8959,PAS,MI,FLATBUSH AVE,SUBN,BLACK,HYUND,0
1408294692,2016-03-10,40,BX,,43,43,0955P,,-,958368,0043,43,P,GSA4351,PAS,NY,NEWBOLD AVE,SDN,GREEN,HONDA,0
1413745581,2016-03-11,78,Q,,111,111,0317A,0230A,-,960507,0111,111,P,HHV9990,PAS,NY,194 STREET,VAN,WHITE,CHEVR,2007
1413745593,2016-03-11,83,Q,,111,111,0318A,0230A,-,960507,0111,111,P,HHV9990,PAS,NY,194 STREET,VAN,WHITE,CHEVR,2007
1414662762,2016-03-19,46,NY,,28,28,0500P,,-,943766,0028,28,P,35415MB,COM,NY,ST NICHOLAS,DELV,BROWN,,0
1414984376,2016-03-26,40,Q,,115,115,1108P,,-,930845,0115,115,P,FFN5218,PAS,NY,88 ST,SUBN,WHT,ROVER,2001
1382517476,2016-03-12,67,NY,,7,7,0745A,,-,939106,0007,7,P,GMR1833,PAS,NY,R/O 19 PITT ST,SDN,GREY,INFIN,2006
1398568132,2016-03-01,79,NY,,310,310,0525P,,-,949222,0401,401,P,OXZ3771,PAS,NJ,W 40TH ST,,WHITE,BUS,2003
1400267948,2016-03-31,46,Q,,104,104,0800A,,-,935424,0104,104,P,8V81A,OMT,NY,FRESH POND ROAD,VAN,YEL,NISSA,2014
1403912543,2016-03-04,40,K,,62,62,1032A,,-,938416,0062,62,P,GSU8049,PAS,NY,65 ST,SUBN,BLU,CHEVR,2014
1404922295,2016-03-13,46,BX,,50,50,0637P,,-,938629,0050,50,P,GGK1679,PAS,NY,KINGSBRIDGE AVE,SDN,WHT,TOYOT,2014
1405096330,2016-03-07,40,,,46,46,0859A,,-,915254,0046,46,P,GWB6455,PAS,NY,W/S WALTON AVENUE,SUBN,GREEN,BUICK,2009
1405096354,2016-03-07,40,BX,,46,46,0918A,,-,915254,0046,46,P,GTB4991,PAS,NY,MORRIS AVENUE,SDN,BLACK,HONDA,1997
1405294553,2016-03-31,21,K,,71,71,1129A,,-,539520,KN09,0,S,T646007C,OMT,NY,N/S HAWTHORNE ST,SDN,BLUE,HONDA,2012
1405223716,2016-03-03,21,K,,75,75,1128A,,-,540192,KN03,0,S,GJS2142,PAS,OH,PENNSYLVANIA AVE,,WHITE,CHRYS,0
1406120376,2016-03-02,21,BX,,45,45,0912A,,-,686951,BX05,0,S,PLZ2282,PAS,GA,C/O BELLAMY LOOP,SDN,WHITE,ACURA,0
1376965604,2016-03-11,14,NY,,14,14,1235P,,-,951874,0014,14,P,FRX9131,PAS,NY,W 35 ST,SDN,GRY,TOYOT,2014
1404402706,2016-03-01,46,Q,,112,112,0926A,,-,938309,0112,112,P,27219MD,COM,NY,QUEENS BLVD,DELV,BROWN,FRUEH,2014
1404522268,2016-03-03,14,K,,94,94,1235P,,-,957874,0094,94,P,110KGC,PAS,TN,C/O N 7TH,P-U,GREEN,FORD,0
1398616941,2016-03-10,46,NY,,33,33,0630P,,-,930235,0033,33,P,GPN9054,PAS,NY,W 163 ST,SDN,WH,BMW,2014
1400278880,2016-03-16,46,Q,,110,110,1005P,,-,953926,0110,110,P,HAB7886,PAS,NY,43 AVE,SDN,BK,HONDA,2012
1400279057,2016-03-12,14,Q,,110,110,0633P,,-,951241,0110,110,P,JYV4045,PAS,PA,59 AVE,VAN,BLK,KIA,0
1400537290,2016-03-16,21,Q,,107,107,1038A,,-,330391,0883,883,P,GCW3615,PAS,NY,79 RD,N,WH,ACURA,2016
1400537319,2016-03-16,21,Q,,107,107,1041A,,-,330397,0883,883,P,GKX6866,PAS,NY,77 RD,DELV,GY,DODGE,1996
1400537332,2016-03-16,21,Q,,107,107,1047A,,-,330371,0883,883,P,GTT8286,PAS,NY,78 AVE,SDN,BK,,2004
1400818503,2016-03-14,98,K,,78,78,0813A,,-,939461,0078,78,P,GYR2929,PAS,NY,4 ST,SDN,,NISSA,2015
1402139007,2016-03-04,20,K,,72,72,0152A,,-,956582,0072,72,P,K15254K,PAS,PA,41 ST,SUBN,GY,DODGE,0
1402969028,2016-03-01,46,K,,70,70,0921P,,-,954578,0070,70,P,J4810,PAS,PA,REGENT PL,SUBN,BK,GMC,0
1402208248,2016-03-03,46,K,,69,69,0228A,,-,957001,0069,69,P,GPK6734,PAS,NY,E 103 ST,SDN,GY,BMW,2008
1401884702,2016-03-12,21,,,76,76,0747A,,-,514769,SI02,0,S,GSL3808,PAS,NY,7TH AVE,SDN,BLU,TOYOT,2008
1402759393,2016-03-14,40,Q,,102,102,0330A,,-,955124,0102,102,P,HDW2491,PAS,NY,125 ST,SDN,WH,NISSA,2013
1402759400,2016-03-14,40,Q,,102,102,0335A,,-,955124,0102,102,P,HCR5892,PAS,NJ,95 AVE,SDN,BK,ME/BE,0
1404969664,2016-03-01,66,BX,,40,40,0925P,,-,934478,0040,40,P,T233518,PAS,IL,PARK AVE,TRAI,GRAY,,0
1403170770,2016-03-12,37,NY,,28,28,0645P,,-,956088,0028,28,P,HBS4942,PAS,NY,W 125,SDN,BLK,,2010
1404341444,2016-03-03,98,,,104,104,1045A,,-,952595,0104,104,P,GVS9937,PAS,NY,69TH PL,SDN,WHITE,NISSA,2013
1404341626,2016-03-11,40,Q,,110,110,0840P,,-,956755,0110,110,P,GXC4650,PAS,NY,DENMAN,SUBN,BLUE,,2004
1404341717,2016-03-20,51,Q,,110,110,0438A,,-,928913,0110,110,P,GLT4705,PAS,NY,52 AVE,SUBN,BK,JEEP,2014
1404345012,2016-03-20,98,Q,,110,110,1004A,,-,957801,0110,110,P,GHS2922,PAS,NY,53 AVE,SDN,GRY,AUDI,2004
1403749991,2016-03-01,70,Q,,107,107,1000A,,-,928202,0420,420,P,GMW4587,PAS,NY,84 RD,SDN,GRY,SUBAR,2014
1403750002,2016-03-01,71,Q,,107,107,1015A,,-,928202,0420,420,P,HBG5864,PAS,NY,84 RD,SUBN,WH,FORD,2006
1405190541,2016-03-09,21,Q,,112,112,1139A,,-,533310,QW06,0,S,GFH7081,PAS,NY,,CONB,WHITE,CHRYS,2002
1405089295,2016-03-01,40,BX,,46,46,1012A,,-,952476,0046,46,P,HDT3062,PAS,NY,,SDN,GRAY,HONDA,2013
1405924172,2016-03-10,46,Q,,105,105,0313P,,-,940503,0105,105,P,GVD3020,PAS,NY,HEMP,SDN,GRAY,ACURA,2002
1405512982,2016-03-03,31,NY,,14,14,0845A,,-,927706,0401,401,P,HBN2432,PAS,NY,W 30 ST,P-U,GY,GMC,2011
1405545100,2016-03-01,18,NY,,17,17,0918A,,-,926583,0406,406,P,P281024,PAS,IN,2ND AVE,,WHT,,0
1405546736,2016-03-08,48,NY,,13,13,1122A,,-,925250,0401,401,P,HCR9960,PAS,NY,5 AVE,P-U,WH,TOYOT,2015
1405546803,2016-03-09,46,NY,,14,14,1220P,,-,925250,0401,401,P,GFH6058,PAS,NY,7 AVE,SUBN,WH,TOYOT,2011
1405546967,2016-03-04,19,NY,,9,9,0322P,,-,923739,0401,401,P,MC5363,PAS,NJ,2 AVE,SDN,RED,FORD,0
1405547390,2016-03-05,19,NY,,1,1,1250P,,-,907102,0406,406,P,TJM19X,PAS,NJ,BROADWAY,DELV,WHT,,0
1405547443,2016-03-05,79,,,5,5,1240P,,-,907102,0406,406,P,P884245,PAS,IL,SOUTH ST,BUS,WHT,RCI,0
1405636415,2016-03-08,67,Q,,114,114,0303A,,-,958839,0114,114,P,HDB8349,PAS,NY,51 ST,SDN,BLU,VOLKS,2002
